                                           1                                           2                                           3                                           4                                           5                                           6                                           7                                           8                                           9                                          10                                          11
                              version_number                                    compiler                                       build                            MESA_SDK_version                                math_backend                                        date                                   burn_min1                                   burn_min2                                        msun                                        rsun                                        lsun
                                  "r23.05.1"                                  "gfortran"                                    "13.3.0"                       "x86_64-linux-24.7.1"                                    "CRMATH"                                  "20250329"                     5.0000000000000000E+001                     1.0000000000000000E+003                     1.9884098706980504E+033                     6.9570000000000000E+010                     3.8280000000000003E+033

                                           1                                           2                                           3                                           4                                           5                                           6                                           7                                           8                                           9                                          10                                          11                                          12                                          13                                          14                                          15                                          16                                          17                                          18                                          19                                          20                                          21                                          22                                          23                                          24                                          25                                          26                                          27                                          28                                          29                                          30                                          31                                          32                                          33                                          34                                          35                                          36                                          37                                          38                                          39                                          40                                          41                                          42                                          43                                          44                                          45                                          46                                          47                                          48                                          49                                          50                                          51                                          52                                          53                                          54                                          55                                          56                                          57                                          58                                          59                                          60                                          61                                          62                                          63                                          64                                          65                                          66                                          67                                          68                                          69                                          70                                          71                                          72                                          73                                          74                                          75                                          76                                          77                                          78
                                model_number                                    star_age                                   star_mass                                   star_mdot                                he_core_mass                                 c_core_mass                                 o_core_mass                                       log_L                              log_L_div_Ledd                                      log_LH                                     log_LHe                                      log_LZ                                    log_Teff                               log_abs_Lgrav                                       log_R                                       log_g                                  log_surf_z                              surf_avg_omega                              surf_avg_v_rot                    surf_num_c12_div_num_o16                             v_wind_Km_per_s                         surf_avg_omega_crit               surf_avg_omega_div_omega_crit                             surf_avg_v_crit                       surf_avg_v_div_v_crit                      surf_avg_Lrad_div_Ledd                           v_div_csound_surf                                  surface_h1                                 surface_he3                                 surface_he4                                 surface_li7                                 surface_be9                                 surface_b11                                 surface_c12                                 surface_c13                                 surface_n14                                 surface_o16                                 surface_f19                                surface_ne20                                surface_na23                                surface_mg24                                surface_si28                                 surface_s32                                surface_ca40                                surface_ti48                                surface_fe56                                log_center_T                              log_center_Rho                           center_degeneracy                                center_omega                                center_gamma                              mass_conv_core                                   center_h1                                  center_he4                                  center_c12                                  center_n14                                  center_o16                                 center_ne20                                 center_mg24                                 center_si28                                          pp                                         cno                                    tri_alfa                                      burn_c                                      burn_n                                      burn_o                                     c12_c12                                    delta_nu                                    delta_Pg                                      nu_max                             acoustic_cutoff                     max_conv_vel_div_csound                         max_gradT_div_grada                          gradT_excess_alpha                              min_Pgas_div_P                          max_L_rad_div_Ledd                                   e_thermal                                       phase
                              1.00000000e+00                              1.61431448e+02                              9.09999862e+00                             -6.80318181e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.75201307e+00                             -3.35565785e+00                             -6.28908453e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65183878e+00                              3.75201309e+00                              2.09500613e+00                              1.20695214e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              1.60550794e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.47735292e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.71723878e+00                             -4.34059117e+00                             -1.12430324e+01                              0.00000000e+00                              1.68996289e-02                              9.09994325e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -6.28908453e+00                             -6.58118209e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.20969373e-01                              0.00000000e+00                              2.06762959e+00                              1.89142391e+01                              6.32836222e-01                              8.35511649e+00                              0.00000000e+00                              9.46545688e-01                              7.51916794e-02                              2.30363164e+48                             -1.00000000e+00
                              2.00000000e+00                              1.68197217e+02                              9.09999858e+00                             -6.66395700e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.74931615e+00                             -3.34958360e+00                             -6.25579074e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65208347e+00                              3.74931619e+00                              2.09316829e+00                              1.21062782e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              1.58646782e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.44366297e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.71907288e+00                             -4.33508664e+00                             -1.12368102e+01                              0.00000000e+00                              1.68996578e-02                              9.09992965e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -6.25579074e+00                             -6.56908859e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.22945461e-01                              0.00000000e+00                              2.08463889e+00                              1.90701104e+01                              6.32523682e-01                              8.35420351e+00                              0.00000000e+00                              9.46546012e-01                              7.51909986e-02                              2.31331255e+48                             -1.00000000e+00
                              3.00000000e+00                              1.75211022e+02                              9.09999853e+00                             -6.52658810e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.74636972e+00                             -3.35370235e+00                             -6.22166912e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65228909e+00                              3.74637032e+00                              2.09128382e+00                              1.21439676e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              1.56756845e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.40455905e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.72095462e+00                             -4.32943954e+00                             -1.12304648e+01                              0.00000000e+00                              1.68996821e-02                              9.09993602e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -6.22166912e+00                             -6.55669611e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.24983676e-01                              0.00000000e+00                              2.10232063e+00                              1.92320449e+01                              6.32216676e-01                              8.34819628e+00                              0.00000000e+00                              9.46546207e-01                              7.51903478e-02                              2.32328411e+48                             -1.00000000e+00
                              4.00000000e+00                              1.82457176e+02                              9.09999849e+00                             -6.39018233e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.74437890e+00                             -3.34813466e+00                             -6.18678133e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65276770e+00                              3.74438003e+00                              2.08933120e+00                              1.21830201e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              1.65119088e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.40582296e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.72288098e+00                             -4.32366001e+00                             -1.12240028e+01                              0.00000000e+00                              1.68996883e-02                              9.09994474e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -6.18678133e+00                             -6.54402721e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.27164975e-01                              0.00000000e+00                              2.12020985e+00                              1.93957116e+01                              7.15422869e-01                              8.34196186e+00                              0.00000000e+00                              9.46546252e-01                              7.51898940e-02                              2.33353288e+48                             -1.00000000e+00
                              5.00000000e+00                              1.90004283e+02                              9.09999845e+00                             -6.36023256e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.74201897e+00                             -3.33939852e+00                             -6.15083517e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65318143e+00                              3.74201997e+00                              2.08732377e+00                              1.22231686e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              1.73743834e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.36126925e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.72486816e+00                             -4.31769780e+00                             -1.12173530e+01                              0.00000000e+00                              1.68996975e-02                              9.09994606e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -6.15083517e+00                             -6.53097602e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.29404756e-01                              0.00000000e+00                              2.13892592e+00                              1.95669922e+01                              6.90002319e-01                              8.33758859e+00                              0.00000000e+00                              9.46546414e-01                              7.51893443e-02                              2.34415537e+48                             -1.00000000e+00
                              6.00000000e+00                              1.97887522e+02                              9.09999840e+00                             -6.28564280e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.73880171e+00                             -3.34319694e+00                             -6.11373290e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65340553e+00                              3.73880179e+00                              2.08526695e+00                              1.22643050e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              1.73719798e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.29761476e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.72692173e+00                             -4.31153440e+00                             -1.12104740e+01                              0.00000000e+00                              1.68997320e-02                              9.09994782e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -6.11373290e+00                             -6.51750726e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.31672258e-01                              0.00000000e+00                              2.15870526e+00                              1.97481296e+01                              6.31923333e-01                              8.33619713e+00                              0.00000000e+00                              9.46546745e-01                              7.51886237e-02                              2.35518780e+48                             -1.00000000e+00
                              7.00000000e+00                              2.06116815e+02                              9.09999835e+00                             -6.14552540e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.73540287e+00                             -3.34766847e+00                             -6.07556470e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65361508e+00                              3.73540392e+00                              2.08314842e+00                              1.23066757e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              1.71866482e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.25658144e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.72903734e+00                             -4.30518512e+00                             -1.12033600e+01                              0.00000000e+00                              1.68997635e-02                              9.09994922e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -6.07556470e+00                             -6.50365413e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.34025691e-01                              0.00000000e+00                              2.17933398e+00                              1.99369953e+01                              6.57969895e-01                              8.32646580e+00                              0.00000000e+00                              9.46546982e-01                              7.51878126e-02                              2.36661291e+48                             -1.00000000e+00
                              8.00000000e+00                              2.13935740e+02                              9.09999831e+00                             -6.01336222e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.74633815e+00                             -3.24968021e+00                             -6.03834721e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65752724e+00                              3.74633863e+00                              2.08079174e+00                              1.23538091e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              1.86276381e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.53590394e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.73110369e+00                             -4.29899599e+00                             -1.11963970e+01                              0.00000000e+00                              1.68996338e-02                              9.09995099e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -6.03834721e+00                             -6.49014653e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.37518191e-01                              0.00000000e+00                              2.19311108e+00                              2.00611213e+01                              6.94143499e-01                              8.35335487e+00                              0.00000000e+00                              9.46545829e-01                              7.51893117e-02                              2.37785313e+48                             -1.00000000e+00
                              9.00000000e+00                              2.22601025e+02                              9.09999826e+00                             -6.26261323e-09                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              3.74695847e+00                             -3.22311487e+00                             -5.99750796e+00                             -9.90000000e+01                             -9.90000000e+01                              3.65885952e+00                              3.74695845e+00                              2.07843734e+00                              1.24008971e+00                             -2.84509848e+00                              0.00000000e+00                              0.00000000e+00                              5.44897197e-01                              2.02628881e-04                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                              0.00000000e+00                             -2.31262218e-04                              7.47426482e-01                              4.16806610e-05                              2.51088319e-01                              9.87259337e-10                              1.68978091e-11                              0.00000000e+00                              2.49653582e-04                              3.03047908e-06                              7.37289346e-05                              6.10888522e-04                              5.39170677e-08                              1.23918261e-04                              3.12279610e-06                              5.89566824e-05                              6.52652426e-05                              3.13095707e-05                              6.85354703e-06                              3.33461145e-07                              1.58463669e-04                              5.73337378e+00                             -4.29218832e+00                             -1.11886721e+01                              0.00000000e+00                              1.68995995e-02                              9.09994713e+00                              7.47426481e-01                              2.51088319e-01                              2.49653583e-04                              7.37289347e-05                              6.10888523e-04                              1.23918262e-04                              5.89566829e-05                              6.52652431e-05                             -5.99750796e+00                             -6.47532823e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                             -9.90000000e+01                              3.40414052e-01                              0.00000000e+00                              2.21359725e+00                              2.02482832e+01                              6.35013319e-01                              8.34886744e+00                              0.00000000e+00                              9.46545701e-01                              7.51892902e-02                              2.39023423e+48                             -1.00000000e+00
