                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    2590                                     1572                  3.0000000000000000E+000                  1.0000000000000000E-002                  4.5253825732938397E+008                  7.5328702484690393E+003                  4.1625656688402387E+003                  7.8961997599454025E+002                  5.4030629589845915E+001                  5.3694102398210424E+000                  2.5646694127841443E-098                  1.0000000000235755E-099                  1.1710303731759846E-043                  3.6885868181167819E-001                  9.1924406982154321E-043                  6.1801045151668110E-001                  9.5715928287029009E-004                  3.0000000000000000E+000                  0.0000000000000000E+000                  1.6662278292279027E+000                  3.5928221966633931E-004                  8.7049072607506317E-001                  1.9404432305847932E-001                  5.0291607689398428E-003                  2.4983438357260734E-001                  2.8861812874767588E-003                  6.2082216019245917E-001                  4.1725450552007981E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2948614537793086E+006                  4.9678132651862552E+003                  3.7992959793367021E+007                  7.6792722514021261E+002                  2.7570135261061696E-001                  5.3821904259885105E+002                  6.9587486812763153E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4281021309497768E+016                               "r23.05.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250328"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  3.0000000000000000E+000                  1.7326400281685290E+000                  3.6193611052166403E+000                 -8.0896985054096433E+000                  3.3486729224212750E+000                  7.3399999999984744E-001                  2.5600000000015377E-001                  9.9999999999987876E-003                  3.0017629558877674E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  2.9999999999981255E+000                  1.7326400278702696E+000                  3.6193611324750088E+000                 -8.0896983146684267E+000                  3.3486731404511523E+000                  7.3399999999984733E-001                  2.5600000000015377E-001                  9.9999999999988987E-003                  3.0017642743736099E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  2.9999999999928986E+000                  1.7326400270388727E+000                  3.6193611835732229E+000                 -8.0896979571076439E+000                  3.3486735491669344E+000                  7.3399999999984722E-001                  2.5600000000015394E-001                  9.9999999999988987E-003                  3.0024439762352238E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  2.9999999999848126E+000                  1.7326400257526311E+000                  3.6193612505946886E+000                 -8.0896974881244930E+000                  3.3486740852460328E+000                  7.3399999999984722E-001                  2.5600000000015394E-001                  9.9999999999988987E-003                  3.0024472188063934E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  2.9999999999754379E+000                  1.7326400242613380E+000                  3.6193613729426750E+000                 -8.0896966319959489E+000                  3.3486750638585310E+000                  7.3399999999984711E-001                  2.5600000000015405E-001                  9.9999999999988987E-003                  3.0030484247409544E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  2.9999999999529381E+000                  1.7326400206822421E+000                  3.6193616032451410E+000                 -8.0896950204661646E+000                  3.3486769059467281E+000                  7.3399999999984678E-001                  2.5600000000015438E-001                  9.9999999999988987E-003                  3.0042543217516566E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  2.9999999999154374E+000                  1.7326400147171022E+000                  3.6193619451012955E+000                 -8.0896926283668442E+000                  3.3486796402821399E+000                  7.3399999999984655E-001                  2.5600000000015449E-001                  9.9999999999988987E-003                  3.0051631117426895E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  2.9999999998638751E+000                  1.7326400065150804E+000                  3.6193623949137068E+000                 -8.0896894808954034E+000                  3.3486832380659353E+000                  7.3399999999984633E-001                  2.5600000000015477E-001                  9.9999999999988987E-003                  3.0063522730315211E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  2.9999999997982507E+000                  1.7326399960762187E+000                  3.6193632405647844E+000                 -8.0896835637329492E+000                  3.3486900018194361E+000                  7.3399999999984589E-001                  2.5600000000015516E-001                  9.9999999999988987E-003                  3.0080515193855464E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  2.9999999996435629E+000                  1.7326399714706613E+000                  3.6193649588747028E+000                 -8.0896715409030140E+000                  3.3487037448695607E+000                  7.3399999999984555E-001                  2.5600000000015560E-001                  9.9999999999988987E-003                  3.0102255076424978E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  2.9999999993505941E+000                  1.7326399248705100E+000                  3.6193678377793668E+000                 -8.0896513989684635E+000                  3.3487267689102493E+000                  7.3399999999984500E-001                  2.5600000000015610E-001                  9.9999999999988987E-003                  3.0127252990961463E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  2.9999999988935633E+000                  1.7326398521776123E+000                  3.6193734383247258E+000                 -8.0896122202574077E+000                  3.3487715543978980E+000                  7.3399999999984422E-001                  2.5600000000015688E-001                  9.9999999999988987E-003                  3.0161907073579707E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  2.9999999978916096E+000                  1.7326396928266630E+000                  3.6193823458719834E+000                 -8.0895499220192484E+000                  3.3488427701036607E+000                  7.3399999999984344E-001                  2.5600000000015766E-001                  9.9999999999988987E-003                  3.0200568015301104E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  2.9999999965732504E+000                  1.7326394831841707E+000                  3.6193954834824336E+000                 -8.0894580702019194E+000                  3.3489477741830624E+000                  7.3399999999984278E-001                  2.5600000000015838E-001                  9.9999999999988987E-003                  3.0238762680732236E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  2.9999999944697349E+000                  1.7326391487580313E+000                  3.6194222349586189E+000                 -8.0892711453650641E+000                  3.3491614804008405E+000                  7.3399999999984200E-001                  2.5600000000015921E-001                  9.9999999999987876E-003                  3.0286987499757551E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  2.9999999896064535E+000                  1.7326383759020170E+000                  3.6194637607840772E+000                 -8.0889813104261581E+000                  3.3494928878010080E+000                  7.3399999999984145E-001                  2.5600000000015966E-001                  9.9999999999988987E-003                  3.0336079630646214E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  2.9999999836591877E+000                  1.7326374314078441E+000                  3.6195347998471541E+000                 -8.0884862945653353E+000                  3.3500590230297411E+000                  7.3399999999984111E-001                  2.5600000000015993E-001                  9.9999999999988987E-003                  3.0379539197334432E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  2.9999999711201251E+000                  1.7326354423088439E+000                  3.6196914235346340E+000                 -8.0873985588127404E+000                  3.3513035609150790E+000                  7.3399999746126965E-001                  2.5600000313711307E-001                  9.9999994016173321E-003                  3.3153940119509882E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  2.9999999429365318E+000                  1.7326309825678312E+000                  3.6199081624582656E+000                 -8.0859017181811907E+000                  3.3530164152995647E+000                  7.3399758430944828E-001                  2.5600242112918997E-001                  9.9999945613618024E-003                  3.1063224746350206E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  2.9999999148847736E+000                  1.7326265588253806E+000                  3.6202784443044975E+000                 -8.0767738683879582E+000                  3.3559253894575090E+000                  7.1791239152924713E-001                  2.7206454359075743E-001                  1.0023064879995491E-002                  3.0865902649793606E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  2.9999998469251792E+000                  1.7326160640037451E+000                  3.6208611531052810E+000                 -8.0658568121384793E+000                  3.3604630629776397E+000                  7.0121076897921919E-001                  2.8874216920417900E-001                  1.0047061816601754E-002                  3.1545707403676341E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  2.9999997638425091E+000                  1.7326035512706583E+000                  3.6217439704946326E+000                 -8.0599773678823716E+000                  3.3672264318766030E+000                  7.0121076877038291E-001                  2.8874216941271563E-001                  1.0047061816901515E-002                  3.1988231021956758E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  2.9999996188745821E+000                  1.7325820093062323E+000                  3.6234767733834952E+000                 -8.0488524307143603E+000                  3.3800865831777984E+000                  7.0121076817381722E-001                  2.8874217000843622E-001                  1.0047061817746616E-002                  3.2283055974005240E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  2.9999993203857205E+000                  1.7325387665127081E+000                  3.6261462739971870E+000                 -8.0327796587216511E+000                  3.3988331370655493E+000                  7.0121076582882180E-001                  2.8874217235657279E-001                  1.0047061814605351E-002                  3.2949395581348456E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  2.9999989487200658E+000                  1.7324868616565996E+000                  3.6285142813274103E+000                 -8.0195156014714275E+000                  3.4144694632852808E+000                  7.0121076254741288E-001                  2.8874217564402538E-001                  1.0047061808561741E-002                  3.3531364103961881E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  2.9999987391372258E+000                  1.7324584649692465E+000                  3.6299929886383300E+000                 -8.0116075901550055E+000                  3.4238589791140370E+000                  7.0121076254741288E-001                  2.8874217564402543E-001                  1.0047061808561741E-002                  3.4064347746476000E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  2.9999985895875874E+000                  1.7324385645713016E+000                  3.6320835703794727E+000                 -8.0008413517439152E+000                  3.4367198650583601E+000                  7.0121076254736281E-001                  2.8874217564407539E-001                  1.0047061808561741E-002                  3.4824210054322790E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  2.9999982345509864E+000                  1.7323924665506867E+000                  3.6348557057128947E+000                 -7.9874075676127365E+000                  3.4529314201117036E+000                  7.0121076145347394E-001                  2.8874217673822444E-001                  1.0047061808301616E-002                  3.5803792966258319E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  2.9999979321562269E+000                  1.7323543883961008E+000                  3.6372688658457260E+000                 -7.9763486260759828E+000                  3.4664085426917759E+000                  7.0121075792793230E-001                  2.8874218026436532E-001                  1.0047061807702429E-002                  3.6660914738591229E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  2.9999976692142583E+000                  1.7323221028493083E+000                  3.6405349098165640E+000                 -7.9621569350872745E+000                  3.4838731308858892E+000                  7.0121074774691516E-001                  2.8874219044612398E-001                  1.0047061806960800E-002                  3.7800314128459918E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  2.9999971731908559E+000                  1.7322631376751711E+000                  3.6438036501271447E+000                 -7.9489008711146605E+000                  3.5004048907396732E+000                  7.0121073400611722E-001                  2.8874220418731905E-001                  1.0047061806563784E-002                  3.8911485583389363E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  2.9999969225213241E+000                  1.7322342261686303E+000                  3.6461523693011664E+000                 -7.9398005537802412E+000                  3.5118588798155392E+000                  7.0121072391509920E-001                  2.8874221427827002E-001                  1.0047061806630841E-002                  3.9709755034939415E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  2.9999966390653103E+000                  1.7322022043546998E+000                  3.6490279644318613E+000                 -7.9291215126869634E+000                  3.5254195099031933E+000                  7.0121070465662827E-001                  2.8874223353581097E-001                  1.0047061807560764E-002                  4.0662549758998153E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  2.9999962718663209E+000                  1.7321617196058006E+000                  3.6521917620233686E+000                 -7.9179162092500368E+000                  3.5397950962223570E+000                  7.0121068044113677E-001                  2.8874225774814188E-001                  1.0047061810721347E-002                  4.1697104094384405E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  2.9999959270245133E+000                  1.7321246582842551E+000                  3.6566187251676356E+000                 -7.9030114733362042E+000                  3.5591355940645455E+000                  7.0121063086572566E-001                  2.8874230730385902E-001                  1.0047061830415371E-002                  4.3116994778132711E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  2.9999952762938800E+000                  1.7320570570701233E+000                  3.6618691392784024E+000                 -7.8864365383278505E+000                  3.5809710080788157E+000                  7.0121058017831028E-001                  2.8874235794533093E-001                  1.0047061876358843E-002                  4.4768354743249413E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
